link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,number_of_rooms,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale
https://www.immoweb.be/en/classified/house/for-sale/zemst/1980/20380641,20380641,Zemst,1980,365000,HOUSE,HOUSE,2,107,,0,,null,2,0,340,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/wielsbeke/8710/20366809,20366809,Wielsbeke,8710,318919,HOUSE,HOUSE,3,173,,0,null,null,3,0,332,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/wielsbeke/8710/20111961,20111961,Wielsbeke,8710,281000,APARTMENT,APARTMENT,2,89,0,0,,null,0,0,,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/mansion/for-sale/leuven/3000/20342093,20342093,LEUVEN,3000,1280000,HOUSE,MANSION,4,220,,0,44,44,0,0,120,,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/wielsbeke/8710/10437868,10437868,Wielsbeke,8710,281000,APARTMENT,APARTMENT,2,89,,0,43,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/20214363,20214363,Leuven,3000,465000,APARTMENT,APARTMENT,3,165,,0,3,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/mansion/for-sale/leuven/3000/20347293,20347293,Leuven,3000,950000,HOUSE,MANSION,5,285,0,0,,null,2,0,251,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/flat-studio/for-sale/leuven/3000/20364721,20364721,LEUVEN,3000,219000,APARTMENT,FLAT_STUDIO,1,34,,0,null,null,2,0,,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/wielsbeke/8710/20349007,20349007,Wielsbeke,8710,260000,APARTMENT,APARTMENT,2,103,,0,null,null,0,0,,,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/eppegem/1980/20338167,20338167,Eppegem,1980,252000,HOUSE,HOUSE,3,,,0,,null,4,0,470,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/gooik/1755/20032542,20032542,GOOIK,1755,229000,HOUSE,HOUSE,1,189,,0,,null,4,0,240,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/wuustwezel/2990/11469017,11469017,Wuustwezel,2990,495000,HOUSE,HOUSE,3,212,0,0,,null,3,0,901,,,FOR_SALE
https://www.immoweb.be/en/classified/kot/for-sale/leuven/3000/20394148,20394148,Leuven,3000,225000,APARTMENT,KOT,0,17,1,0,null,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/hamme/9220/20329266,20329266,Hamme,9220,375000,HOUSE,APARTMENT_BLOCK,6,204,,0,,null,2,0,254,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/hamme/9220/20220763,20220763,HAMME,9220,249000,HOUSE,HOUSE,3,110,,0,null,null,2,0,70,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/hamme/9220/20319747,20319747,HAMME,9220,259000,HOUSE,HOUSE,3,142,,0,null,125,3,0,368,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/hamme/9220/20032409,20032409,HAMME,9220,239000,HOUSE,HOUSE,2,165,,0,,null,2,0,190,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/hamme/9220/20381678,20381678,Hamme,9220,995000,HOUSE,VILLA,4,354,,0,,null,4,0,1133,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/hamme/9220/20349778,20349778,Hamme,9220,485000,HOUSE,HOUSE,3,326,,0,null,null,4,0,850,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/moresnet/4850/20035065,20035065,Moresnet,4850,199000,HOUSE,HOUSE,4,,,0,null,null,2,1,236,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/hamme-9220/9220/20312891,20312891,Hamme (9220),9220,215000,APARTMENT,APARTMENT,3,66,,0,null,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/hamme-9220/9220/20361715,20361715,Hamme (9220),9220,235000,HOUSE,HOUSE,3,134,,0,null,null,0,0,778,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/mansion/for-sale/hamme/9220/20273370,20273370,Hamme,9220,1095000,HOUSE,MANSION,6,568,,0,,null,4,0,357,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/hamme/9220/20374152,20374152,Hamme,9220,299000,HOUSE,HOUSE,4,182,,0,25,250,4,0,588,HYPER_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/bungalow/for-sale/liege-grivegnee/4030/20375962,20375962,Liège Grivegnée,4030,269000,HOUSE,BUNGALOW,3,166,0,0,61,null,2,1,240,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/liege/4030/11407400,11407400,Liege,4030,247500,HOUSE,HOUSE,5,130,0,0,30,null,2,1,170,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/grivegnee/4030/20179495,20179495,GRIVEGNEE,4030,295000,APARTMENT,APARTMENT,2,109,,0,20,null,3,0,,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/liege-grivegnee/4030/20313800,20313800,Liège Grivegnée,4030,195000,HOUSE,HOUSE,2,135,0,0,15,null,2,1,64,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/liege/4030/10760225,10760225,Liege,4030,249900,HOUSE,HOUSE,5,130,0,0,27,122,3,1,170,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/liege/4030/11454549,11454549,Liège,4030,220000,HOUSE,HOUSE,3,120,0,0,35,null,3,1,147,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/liege-grivegnee/4030/20345635,20345635,Liège Grivegnée,4030,165000,HOUSE,HOUSE,3,102,0,0,5,130,2,1,0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/grivegnee/4030/20338549,20338549,GRIVEGNÉE,4030,399000,HOUSE,HOUSE,5,310,,1,15,200,0,0,474,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/grivegnee/4030/10968439,10968439,Grivegnée,4030,395000,HOUSE,HOUSE,4,310,,0,,2040,2,1,2455,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/liege/4030/10760227,10760227,Liege,4030,255000,HOUSE,HOUSE,5,130,0,0,20,50,3,1,170,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kain/7540/20284737,20284737,KAIN,7540,145000,HOUSE,HOUSE,2,106,,0,null,141,3,0,88,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/charleroi/6000/20280028,20280028,Charleroi,6000,135000,APARTMENT,APARTMENT,2,68,0,0,,null,2,1,,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/tournai-kain/7540/11195831,11195831,Tournai Kain,7540,793619,HOUSE,HOUSE,3,255,,0,null,null,4,0,4380,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/gaurain-ramecroix/7530/20320845,20320845,Gaurain-Ramecroix,7530,125000,HOUSE,HOUSE,4,,,0,null,null,4,0,1150,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kain/7540/11091565,11091565,KAIN,7540,498000,HOUSE,HOUSE,7,236,,0,27,700,4,0,997,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/gaurain-ramecroix/7530/20178948,20178948,Gaurain-Ramecroix,7530,225000,HOUSE,HOUSE,5,433,,0,null,null,3,0,1540,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kain-tournai/7540/20082318,20082318,KAIN (TOURNAI),7540,95000,HOUSE,HOUSE,3,80,,0,13,null,2,0,0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/rumillies/7540/20361068,20361068,RUMILLIES,7540,263000,HOUSE,VILLA,3,140,,1,null,null,4,0,649,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/charleroi/6000/20222017,20222017,Charleroi,6000,1640000,HOUSE,APARTMENT_BLOCK,30,2850,,0,1,null,3,1,1167,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/charleroi/6000/20326962,20326962,CHARLEROI,6000,185000,HOUSE,APARTMENT_BLOCK,0,87,,0,null,null,2,0,0,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/charleroi/6000/20342028,20342028,Charleroi,6000,169000,APARTMENT,APARTMENT,3,110,,0,1,null,2,1,,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/charleroi/6000/20393852,20393852,Charleroi,6000,178000,HOUSE,HOUSE,3,168,0,0,40,null,2,0,152,SEMI_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/mansion/for-sale/charleroi/6000/20042809,20042809,Charleroi,6000,249000,HOUSE,MANSION,4,204,0,0,8,82,2,0,240,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/charleroi/6000/20060004,20060004,CHARLEROI,6000,515000,HOUSE,APARTMENT_BLOCK,4,373,,0,null,null,2,0,140,USA_SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/charleroi/6000/20289840,20289840,Charleroi,6000,235000,APARTMENT,APARTMENT,3,159,,0,,null,2,0,,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/mont-saint-aubert/7540/11466539,11466539,Mont saint aubert,7540,949000,HOUSE,EXCEPTIONAL_PROPERTY,4,,,1,null,null,4,1,3500,USA_HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/tournai-kain/7540/11350103,11350103,Tournai Kain,7540,626619,HOUSE,HOUSE,3,255,,0,null,null,4,0,3011,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/charleroi/6000/20371915,20371915,Charleroi,6000,69000,APARTMENT,APARTMENT,2,69,0,0,,null,2,1,,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/tournai-kain/7540/20002996,20002996,Tournai Kain,7540,408363,HOUSE,HOUSE,3,156,,0,null,null,4,0,874,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/charleroi/6000/20079974,20079974,Charleroi,6000,189000,APARTMENT,APARTMENT,2,115,,0,null,null,0,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/tournai-kain/7540/11350071,11350071,Tournai Kain,7540,581787,HOUSE,HOUSE,4,233,,0,null,null,4,0,3011,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/quievrain/7380/20289335,20289335,QUIÉVRAIN,7380,190000,HOUSE,HOUSE,3,188,,0,,null,3,0,470,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/quievrain/7380/11029899,11029899,quievrain,7380,1600000,HOUSE,HOUSE,10,,0,0,,400,4,1,2090,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/country-cottage/for-sale/quievrain/7380/20349520,20349520,Quiévrain,7380,110000,HOUSE,COUNTRY_COTTAGE,3,186,0,0,null,2079,4,1,2265,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/baisieux/7380/20002727,20002727,Baisieux,7380,40000,HOUSE,HOUSE,3,120,,0,null,null,3,0,645,,TO_RESTORE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/waimes/4950/20251648,20251648,Waimes,4950,398000,APARTMENT,APARTMENT,2,104,0,0,7,null,3,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/quievrain/7380/20245116,20245116,QUIÉVRAIN,7380,260000,HOUSE,HOUSE,3,185,,0,,null,2,0,438,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/baisieux/7380/20312581,20312581,BAISIEUX,7380,495000,HOUSE,HOUSE,3,251,,0,,null,,0,10000,,,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/quievrain/7380/11321855,11321855,QUIÉVRAIN,7380,160000,HOUSE,MIXED_USE_BUILDING,0,380,,0,null,null,3,0,400,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/quievrain/7380/20293125,20293125,QUIEVRAIN,7380,130000,HOUSE,HOUSE,4,115,0,0,null,null,2,0,0,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/quievrain/7380/20268261,20268261,QuiÉvrain,7380,300000,HOUSE,HOUSE,4,499,0,0,null,1377,4,0,1630,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/willebroek/2830/20377070,20377070,Willebroek,2830,699000,HOUSE,VILLA,3,225,,0,,null,4,0,608,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/20341055,20341055,Auderghem,1160,310000,APARTMENT,APARTMENT,2,97,0,0,4,null,2,1,,NOT_INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/willebroek/2830/20391232,20391232,WILLEBROEK,2830,249000,HOUSE,HOUSE,3,,,0,null,null,2,0,95,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/tisselt/2830/20375878,20375878,TISSELT,2830,338000,HOUSE,HOUSE,4,158,,0,,null,0,0,471,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/penthouse/for-sale/auderghem/1160/20345499,20345499,Auderghem,1160,1495000,APARTMENT,PENTHOUSE,3,210,,0,190,null,4,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/willebroek/2830/20357429,20357429,Willebroek,2830,319000,HOUSE,HOUSE,3,165,,0,null,null,2,0,295,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/meerhout/2450/20140765,20140765,MEERHOUT,2450,331000,HOUSE,HOUSE,3,152,,0,15,null,3,0,270,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/auderghem/1160/20306559,20306559,Auderghem,1160,649000,HOUSE,HOUSE,4,170,0,0,15,87,2,1,175,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/duplex/for-sale/willebroek/2830/20379290,20379290,Willebroek,2830,279000,APARTMENT,DUPLEX,3,130,,0,5,null,2,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/penthouse/for-sale/willebroek/2830/20361357,20361357,WILLEBROEK,2830,299000,APARTMENT,PENTHOUSE,3,125,,0,7,null,2,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/willebroek/2830/20386951,20386951,Willebroek,2830,225000,HOUSE,HOUSE,3,114,,0,null,null,0,0,228,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/willebroek/2830/20384862,20384862,WILLEBROEK,2830,545000,HOUSE,HOUSE,4,214,,0,null,170,3,0,294,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/triplex/for-sale/willebroek/2830/20367324,20367324,Willebroek,2830,298000,APARTMENT,TRIPLEX,4,224,,0,32,null,2,0,,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/nijlen/2560/20379618,20379618,Nijlen,2560,899000,HOUSE,VILLA,3,525,,0,,null,4,1,3805,HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/willebroek/2830/20193964,20193964,WILLEBROEK,2830,225000,APARTMENT,APARTMENT,2,75,,0,,null,2,0,,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/bevel/2560/20306150,20306150,BEVEL,2560,198000,HOUSE,HOUSE,2,89,,0,15,180,3,0,366,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/nijlen/2560/20338533,20338533,NIJLEN,2560,295000,HOUSE,HOUSE,2,110,,0,8,null,2,0,100,SEMI_EQUIPPED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kessel/2560/20251791,20251791,Kessel,2560,599000,HOUSE,HOUSE,3,225,,1,,null,4,0,2243,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/nijlen/2560/20349236,20349236,Nijlen,2560,316700,APARTMENT,APARTMENT,2,99,0,0,23,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/nijlen/2560/20393756,20393756,Nijlen,2560,267400,APARTMENT,APARTMENT,1,76,0,0,9,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/nijlen/2560/20371270,20371270,NIJLEN,2560,375000,HOUSE,HOUSE,3,,,0,,null,4,0,583,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/nijlen/2560/20280769,20280769,NIJLEN,2560,349000,HOUSE,HOUSE,3,243,,0,null,353,3,0,535,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/nijlen-bevel/2560/20251650,20251650,Nijlen Bevel,2560,799000,HOUSE,VILLA,5,405,0,0,,null,4,0,2159,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kessel/2560/20251773,20251773,KESSEL,2560,335000,HOUSE,HOUSE,3,158,,0,,290,2,0,362,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/le-roeulx/7070/20355065,20355065,Le Roeulx,7070,189000,HOUSE,HOUSE,3,116,0,0,null,null,2,1,301,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/le-roeulx/7070/20165679,20165679,LE ROEULX,7070,250000,HOUSE,EXCEPTIONAL_PROPERTY,4,266,,0,null,null,3,0,154,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/20381769,20381769,MECHELEN,2800,339000,HOUSE,HOUSE,4,145,,0,,null,2,0,95,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/le-roeulx/7070/20368762,20368762,Le Roeulx,7070,189000,HOUSE,HOUSE,2,139,0,0,,null,2,0,0,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/le-roeulx-thieu/7070/20068581,20068581,Le Roeulx Thieu,7070,59000,HOUSE,HOUSE,2,66,0,0,null,320,3,1,507,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/mansion/for-sale/le-roeulx/7070/20165678,20165678,LE ROEULX,7070,250000,HOUSE,MANSION,4,266,,0,null,null,3,0,154,,,FOR_SALE
https://www.immoweb.be/en/classified/flat-studio/for-sale/mechelen/2800/20381252,20381252,MECHELEN,2800,114000,APARTMENT,FLAT_STUDIO,1,22,,0,null,null,3,0,,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/le-roeulx/7070/20302169,20302169,Le Roeulx,7070,105000,HOUSE,HOUSE,2,100,0,0,19,26,3,0,150,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/thieu/7070/20334461,20334461,Thieu,7070,306000,HOUSE,HOUSE,3,112,,0,null,null,3,0,315,SEMI_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/mechelen/2800/20387155,20387155,MECHELEN,2800,430000,HOUSE,APARTMENT_BLOCK,3,186,,0,null,null,2,0,0,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mechelen/2800/20373246,20373246,MECHELEN,2800,235000,APARTMENT,APARTMENT,2,86,,0,null,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/le-roeulx/7070/20342133,20342133,Le Roeulx,7070,395000,HOUSE,HOUSE,4,240,0,0,20,150,4,0,520,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/20388099,20388099,MECHELEN,2800,428000,HOUSE,HOUSE,3,144,,0,16,235,0,0,0,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mechelen/2800/20363010,20363010,MECHELEN,2800,205000,APARTMENT,APARTMENT,1,73,,0,27,null,3,0,,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/le-roeulx/7070/20319457,20319457,Le Rœulx,7070,260000,HOUSE,HOUSE,4,207,0,0,,null,4,0,5850,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/le-roeulx/7070/20159850,20159850,Le Rœulx,7070,275000,HOUSE,VILLA,4,225,0,0,,null,4,1,1327,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mechelen/2800/20361059,20361059,MECHELEN,2800,265000,APARTMENT,APARTMENT,2,78,,0,17,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/duplex/for-sale/jambes/5100/20277784,20277784,Jambes,5100,314000,APARTMENT,DUPLEX,3,117,0,0,6,null,2,1,,SEMI_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mechelen/2800/20310753,20310753,Mechelen,2800,279000,APARTMENT,APARTMENT,2,112,,0,6,null,3,1,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ottignies/1340/20193816,20193816,Ottignies,1340,835000,HOUSE,HOUSE,6,320,0,0,35,3500,4,1,4336,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/malonne-proche-wepion-et-vecquee/5100/20230979,20230979,Malonne - Proche Wépion et Vecquée,5100,429000,HOUSE,HOUSE,4,161,0,0,55,1877,4,1,1877,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ottignies/1340/11166336,11166336,OTTIGNIES,1340,595000,HOUSE,HOUSE,4,250,,1,35,500,4,0,883,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/ottignies/1340/20055960,20055960,Ottignies,1340,895000,HOUSE,EXCEPTIONAL_PROPERTY,4,275,0,0,,null,4,1,11749,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/20394671,20394671,Mechelen,2800,275000,HOUSE,HOUSE,2,117,,0,null,null,2,0,0,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ottignies/1340/20365110,20365110,OTTIGNIES,1340,360000,HOUSE,HOUSE,4,145,,0,,null,4,0,1226,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/jambes/5100/20304550,20304550,JAMBES,5100,399000,APARTMENT,APARTMENT,2,104,,0,75,null,0,0,,HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/bilzen/3740/10862932,10862932,Bilzen,3740,499000,HOUSE,HOUSE,5,380,,0,null,null,4,0,7721,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mechelen/2800/20384046,20384046,Mechelen,2800,225000,APARTMENT,APARTMENT,3,124,,0,null,null,0,0,,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/ottignies-louvain-la-neuve/1340/20317745,20317745,OTTIGNIES-LOUVAIN-LA-NEUVE,1340,695000,HOUSE,VILLA,3,162,,1,,null,4,0,1417,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/jambes/5100/20380850,20380850,Jambes,5100,499000,HOUSE,HOUSE,6,246,,0,,null,4,0,2109,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/waltwilder-bilzen/3740/20363564,20363564,Waltwilder (Bilzen),3740,575000,HOUSE,HOUSE,4,344,0,0,null,null,4,1,4550,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/sint-pieters-leeuw/1600/20386384,20386384,Sint-Pieters-Leeuw,1600,239000,APARTMENT,APARTMENT,1,56,0,0,null,100,2,1,,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/namen/5100/20396671,20396671,Namen,5100,275000,APARTMENT,APARTMENT,2,94,0,0,10,null,2,1,,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-pieters-leeuw/1600/20344901,20344901,Sint-Pieters-Leeuw,1600,365000,HOUSE,HOUSE,3,144,0,0,,null,3,1,200,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/tielt-winge/3390/20165733,20165733,Tielt-Winge,3390,345000,HOUSE,HOUSE,3,,0,0,null,2709,4,0,2535,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-pieters-leeuw/1600/20314277,20314277,Sint-Pieters-Leeuw,1600,330000,HOUSE,HOUSE,3,170,0,0,null,45,0,0,114,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-pieters-leeuw/1600/20254029,20254029,SINT-PIETERS-LEEUW,1600,449000,HOUSE,HOUSE,2,121,,0,,null,3,0,293,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/bilzen/3740/20307712,20307712,Bilzen,3740,180000,HOUSE,HOUSE,2,120,,0,20,554,3,0,760,,TO_BE_DONE_UP,FOR_SALE
